ATSC6p,ATSC5i,ATSC6i,AATSC6m,AATSC7m,AATSC8m,AATSC4v,AATSC6v,AATSC7v,AATSC8v,AATSC7i,AATSC8i,AATSC6s,AATSC7s,AATSC8s,MATS8m,MATS8e,MATS8s,GATS5c,GATS6c,GATS7c,GATS8c,GATS6m,GATS8m,GATS8v,GATS5e,GATS7e,GATS8e,GATS8p,GATS4s,GATS8s,VE3_DzZ,VE3_Dzs,BCUTc-1l,BCUTp-1h,SpMax5_Bhm,SpMax6_Bhm,SpMax5_Bhv,SpMin8_Bhe,SpMax3_Bhp,SpMax1_Bhs,SCH-7,VCH-7,SC-3,SC-5,CrippenLogP,nHBd,SHBint4,SHsOH,SsssCH,StsC,minHCsats,minsCH3,minssCH2,mindsCH,mindO,minsF,maxHBd,maxHBa,maxaaCH,IC2,IC3,CIC1,CIC3,MIC0,ZMIC1,ZMIC2,MLogP,MDEC-22,MDEC-33,MDEN-12,MDEN-23,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,R_TpiPCTPC,nRotB,GGI3,GGI5,TopoPSA,XLogP,FP17,FP166,FP354,FP395,FP493,FP682,FP875,FP876,FP884,FP912,FP928,ExtFP48,ExtFP99,ExtFP354,ExtFP374,ExtFP579,ExtFP685,ExtFP704,ExtFP819,ExtFP924,ExtFP931,ExtFP993,ExtFP996,GraphFP21,GraphFP73,GraphFP149,GraphFP170,GraphFP356,GraphFP402,GraphFP453,GraphFP458,GraphFP641,GraphFP780,GraphFP1016,KRFP1566,AD2D627,AD2D628,Activity
0.419249554,-11.11228868,9.356274846,-3.749429203,-0.587631782,-3.845570771,-2.423531264,-0.901807182,2.576027168,-6.790282672,0.257848997,0.04313645,-0.259176587,-0.216673475,-0.209077381,-0.12202426,-0.002765705,-0.082996948,1.021513199,0.649320925,0.901801533,1.271114645,1.137625049,1.057600114,1.104391672,1.259167684,1.000866569,1.00015149,1.113420189,1.45773361,1.039768231,-4.057014281,-5.923639252,-0.318833169,10.67538528,3.118501631,2.990696699,2.96670613,0.719954368,3.507937695,4.669244368,0.716528533,0.14885415,1.609377938,0.6320222,2.63227,0,0,0,0,0,0,1.297389226,0,0,11.52050343,0,0,12.80309942,1.702676401,3.926733682,4.482289237,1.84068507,0.687635764,16.3437462,52.75664482,37.46023578,2.67,7.156150743,11.71481389,0,1.414213562,1.873,3.309,2.565,12.92,11.74164542,3,2.152777778,1.035277778,90.63,3.253,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1.480152303,-6.204318745,5.117770832,-4.788509081,-0.708102502,14.52671109,-1.721585765,0.187802926,-1.98741976,-1.282849467,0.233567722,-0.271734422,-0.497812018,-0.410090328,-0.182514297,0.224971944,0.33709541,-0.087332459,1.068038388,1.136709779,1.07868737,0.774419034,0.940208048,1.163573926,1.228081751,1.235525019,1.127527299,0.654950987,1.256609318,1.354852652,0.893852928,-5.726848291,-11.54645381,-0.297103193,10.69451935,3.258437305,3.10602319,2.926049274,0.525517783,3.484624384,4.720959245,0.795669962,0.173133707,1.678413532,0.680837737,3.14228,0,0,0,0,0,0,0,0,0,12.55016378,0,0,12.80548324,1.984192632,4.181786496,4.513153409,1.279979844,0.344827586,25.45716105,47.53187392,35.62121112,2.23,4.310743685,12.59156807,0,1.650963624,1.768,3.247,2.765,12.969,11.54660692,1,2.090277778,0.913611111,77.22,2.876,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0.601121703,-7.947943214,5.432977338,-3.171371639,-8.337371917,-2.729288794,3.045326324,0.311532294,-4.908908852,-4.820079122,0.238248257,-0.017136062,-0.313677867,-0.266908684,-0.142365208,-0.085806227,0.027063549,-0.058475239,1.145088046,0.931264038,0.978589849,0.947304514,1.106463481,1.084138288,1.122476657,1.310183047,1.172289092,0.952446065,1.091966563,1.005452955,1.089509913,-4.728243842,-8.248077631,-0.297103237,10.68493181,3.132304845,3.029441519,2.988157007,0.705939398,3.494128772,4.669120433,0.727341576,0.14885415,1.819381447,0.51417107,3.66966,1,0.666150506,0,0,0,0,1.405882095,0,0,11.23134054,0,0.500796735,12.84868399,1.720776644,4.087567555,4.736216203,1.790936824,0.473237162,16.15874797,52.05512012,34.63760395,2.67,7.138539471,11.95875392,0,1.5,1.996,3.835,2.856,14.465,11.36024342,3,2.277777778,0.920555556,93.43,2.941,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1.654266665,-2.626077418,16.25062295,-5.869370046,-9.792773508,-5.087037956,-3.871355888,2.360075267,-4.899851482,-7.67371384,0.302506646,-0.088791506,-0.372319688,-0.409722222,-0.101234568,-0.1770599,-0.015294774,-0.055362654,1.050275746,1.205221283,1.212567933,0.887065832,1.192263074,1.138410861,1.176957657,1.325204974,1.425288076,0.98531744,1.141419695,1.226266091,1.141859568,-13.09779355,-6.065332777,-0.297103201,10.70630913,3.114922164,2.980418201,2.969449249,0.696493331,3.573316126,4.655943733,0.873663374,0.185923926,1.540342345,0.597504403,2.98868,0,0,0,0,0,0,0,0,0,12.63248985,0,0,12.90697232,1.920129441,4.022000517,4.822000517,2.091979456,0.3072825,15.04392615,54.36092562,35.00019692,2.89,10.06405363,12.59156807,0,1.39247665,1.908,3.417,3.231,13.886,15.02476506,1,1.965277778,0.885833333,77.22,3.331,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0.954913864,-2.052602147,16.35271063,-3.491835447,-0.901147709,9.684257004,-1.8021069,-1.346253893,-4.188754792,-3.955900398,0.488223612,-0.646189239,-0.038625438,-0.651100231,0.466420316,0.206041269,0.187768757,0.111945903,1.007866465,1.042436268,1.152631127,0.777488624,0.995953024,1.07934277,1.28627396,0.88116933,1.124867016,0.896302178,1.271643842,1.126892832,0.968174757,-7.922076887,-9.951770247,-0.297102219,10.66654871,3.126383587,3.06537911,2.927271739,0.535725707,3.498673165,4.881160988,0.846053719,0.175041492,1.967088667,0.680837737,3.37208,0,0,0,0,0,0,0,0,0,12.48809667,13.47993094,0,13.4925856,1.561931829,4.031401845,4.706890596,1.433985,0.2,25.75778853,49.04001558,37.75746951,2.34,3.591951684,14.43717526,0,1.414213562,1.536,3.094,2.416,12.114,11.34257813,1,2.152777778,0.996944444,64.33,3.287,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.491915041,4.33637173,11.81752176,-10.60768369,-7.953862019,-0.334530985,0.69854838,-3.388766936,-7.662708761,-9.612072306,0.172729357,-0.274392148,-0.742888622,-0.572724887,0.793602196,-0.011639296,0.295585945,0.237616564,1.075771624,1.183012703,1.244759509,0.858288641,1.310007586,1.073526603,1.311223269,1.226760732,1.1838967,0.822638617,1.27893524,1.217848274,0.97382997,-10.98094621,-6.70093902,-0.297103196,10.62814134,3.120643734,3.004375325,2.955013746,0.553707472,3.492319873,4.845067549,0.716528533,0.154607116,1.707009011,0.680837737,2.20768,0,0,0,0,0,0,0,0,0,10.93073399,0,0,12.74065287,1.666652022,3.851409766,4.601409766,1.836090234,0.398590234,17.75315825,51.57537578,36.20037578,2.34,7.138539471,11.24058363,0,1.437216448,1.336,3.092,2.798,12.352,11.72747069,2,2.152777778,0.983055556,107.47,3.582,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0.39721266,-0.679019825,9.311512338,-9.139007126,-8.107130585,2.96095636,-2.535054474,-4.312546127,-6.377991768,-8.694085741,0.26305519,-0.19671967,-0.505926176,-0.600722693,-0.362583917,0.060171484,0.156966937,-0.177442474,1.086121435,1.113903268,1.136366859,0.715900794,0.998261875,1.190843726,1.365626227,1.273284313,1.411959827,0.774329336,1.261416931,1.320989775,1.114510414,-9.796283639,-8.149512663,-0.297103192,10.61395368,3.111218892,2.94053728,2.923048461,0.539867201,3.493395836,4.669089355,0.751749344,0.1664623,1.495684146,0.51417107,3.09388,0,0,0,0,0,0,0,0,0,12.49077402,0,0,12.73073992,1.995794736,3.615061012,4.373557262,1.866666667,0.533333333,20.8539401,50.19827129,37.83918907,2.56,7.156150743,10.67898454,0,1.414213562,1.527,3.035,2.652,12.179,11.47486719,1,1.902777778,0.8825,64.33,3.791,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.986260628,5.658769577,16.12272582,-8.167837223,-9.806762309,-4.147286725,-0.620397333,-0.632573067,-6.969933034,-9.895140065,0.266469233,-0.217796498,-0.443640955,-0.447260484,-0.04723944,-0.145263125,0.117906801,-0.024673261,0.945458221,1.119703635,1.196655999,0.892067238,1.216795661,1.159993906,1.28642075,1.315669156,1.337351084,0.890039094,1.236598384,1.270167024,1.166123102,-8.110591259,-5.502980775,-0.297103201,10.67969014,3.107790178,2.939244173,2.963497021,0.685505659,3.555884754,4.684109665,0.921775896,0.190051492,1.540342345,0.597504403,1.83488,1,0,0,0,0,0,0,0,0,12.58616754,0,0.571228494,12.85079948,1.842073885,4.024652166,4.680757756,1.732159378,0.363636364,16.12758049,49.41716215,35.1334149,2.56,6.696043235,12.59156807,0,1.504241237,1.754,3.341,3.187,12.769,14.60463462,1,2.034722222,0.833611111,93.01,2.937,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
0.909879976,-7.863953343,16.96271166,-8.985359177,-9.841981197,-2.3107812,-3.001468488,-1.257856159,-5.722779752,-7.954913689,0.550229733,-0.012736551,-0.45754386,-0.504141414,-0.205116279,-0.082566428,0.071227229,-0.110617408,1.0647308,0.919019335,1.100234803,0.959282412,1.362488902,1.053895807,1.218576221,1.402583361,1.288354233,0.796517535,1.181678951,1.275076446,0.94742259,-6.766862162,-9.432043935,-0.297103201,10.63329142,3.131457437,3.027406642,2.977974196,0.798620231,3.569775603,4.684072156,0.834379663,0.161764094,1.540342345,0.597504403,1.18708,1,0,0,0,0,0,0,0,0,12.61336763,0,0.666111517,12.87789281,1.786379441,3.986425874,4.443568731,1.792996786,0.685714286,16.85707147,53.75114892,38.22927869,2.34,7.156150743,11.71481389,0,1.537788071,2.034,3.795,3.463,13.601,14.80404387,2,1.930555556,1.000833333,118.79,3.437,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1.53807794,-3.409793577,34.88100232,-5.317412465,-2.044489285,8.052318739,-3.552624081,-0.996985796,-3.486760938,-5.299396295,0.510777657,-0.297202048,-0.594189105,-0.556348868,-0.466231974,0.168551096,0.093348289,-0.097063111,0.96229121,0.888410311,1.021292303,1.107131671,1.013263091,0.932475083,1.174954663,1.227170849,0.907622784,0.979358212,1.244733778,1.124605352,1.154967171,-6.462851106,-5.910041636,-0.297103204,10.71011355,3.269003026,3.110314036,2.960070721,0.683204172,3.515363199,5.330831408,0.761649271,0.172606315,2.926587806,0.951057794,3.77158,0,0,0,0,0,0,0,0,0,12.54195219,12.96747091,0,12.96747091,1.642958356,4.001776787,4.597276316,1.5775108,0.447117803,26.03851524,53.96629787,41.56350267,2.34,5.508003002,12.59156807,0,1.414213562,1.403,2.881,2.36,12.015,11.40755514,2,2.965277778,1.156666667,64.33,4.905,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0.648328541,5.264932834,8.459581301,1.314479732,-4.846103114,-0.298162628,-6.124625738,0.129929629,-8.670994646,-6.839678961,0.036639857,-0.248511525,-0.074866862,-0.757486089,-0.039647044,-0.006063044,0.051351215,-0.013542035,0.871245467,0.987510045,1.142439501,0.930927987,0.873614667,1.138465853,1.225507287,0.764373761,1.181953806,1.022003218,1.111960054,1.1565172,1.244411234,-5.679229692,-7.652398108,-0.374278076,10.70658928,3.137608687,3.099598284,2.984641098,0.688469696,3.502324497,4.848897143,0.82612486,0.175770008,1.882537677,0.680837737,3.24158,0,0,0,0,0,0,1.485446181,0,0,12.71184195,13.54938506,0,13.54938506,1.622798795,4.314972768,4.888789679,1.287483456,0.198673162,23.85744673,44.69656076,33.0953559,2.45,3.685300567,14.31663544,0,1.414213562,1.754,3.204,2.556,12.942,11.07683209,2,2.152777778,1.170555556,73.56,2.884,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
0.954913864,-2.052602147,16.35271063,-3.491835447,-1.138429678,9.401049492,-1.8021069,-1.346253893,-5.089844942,-5.031395094,0.634989645,-0.471016878,0.114994769,-0.690065122,0.461486469,0.200015775,0.236785303,0.110761727,1.007717661,1.068962976,1.040856798,0.760291058,0.995953024,1.103307026,1.363330975,0.88116933,1.005182514,0.753452934,1.25631643,1.126892832,0.859653754,-7.205100461,-8.851638333,-0.297102283,10.66939241,3.128187105,3.074761164,2.941823738,0.528953328,3.498681387,4.881149724,0.846053719,0.175041492,1.967088667,0.680837737,3.37208,0,0,0,0,0,0,0,0,0,12.48480113,13.3876817,0,13.4921456,1.574912796,4.031401845,4.706890596,1.433985,0.2,25.75778853,49.04001558,37.75746951,2.34,3.685300567,14.31663544,0,1.414213562,1.536,3.094,2.416,12.114,11.33521053,1,2.152777778,1.0525,64.33,3.287,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.326549835,4.324169979,5.875678437,-6.838551559,-4.43284485,8.305830488,-3.144221253,-2.701339313,-4.650950437,-6.392687158,0.127233219,-0.332678211,-0.622305572,0.037854155,0.646148032,0.171378965,0.330212926,0.204845639,1.019462129,1.179247591,1.195956668,0.741637331,0.95102812,1.093238674,1.310573624,1.136005978,1.179593063,0.77995685,1.26797538,1.136535629,0.916407477,-7.692562535,-8.469463984,-0.2971032,10.60826626,3.112758539,2.958470846,2.925657229,0.539290234,3.496028532,4.831284632,0.795669962,0.169670597,1.678413532,0.680837737,3.23298,0,0,0,0,0,0,0,0,0,12.48363667,13.84352863,0,13.84352863,1.694583306,3.91850778,4.573557262,1.57676563,0.333333333,23.94261816,48.18017489,35.63712836,2.45,5.508003002,12.59156807,0,1.414213562,1.547,3.043,2.534,12.106,11.54660692,1,2.090277778,0.913611111,64.33,3.75,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.131794912,-4.410463704,4.706236572,-12.10729931,-13.85997907,-8.009352962,0.961090532,-5.423724681,-10.7334788,-12.54309621,0.19894245,-0.324698359,-0.469937044,-0.368939094,-0.250028311,-0.277439539,-0.076869553,-0.117837129,1.252069905,1.111351458,0.866255656,0.660876974,1.377054718,1.395868369,1.489909807,1.467015863,1.302889595,0.853355691,1.34158025,1.33821958,0.933561644,-6.200360793,-4.678673874,-0.29710319,10.51113971,3.028587421,2.629733234,2.895176576,0.525926648,3.450133167,4.652466957,0.679229053,0.133653772,1.207009011,0.51417107,1.83548,0,0,0,0,0,0,0,0,0,12.41449058,0,0,12.63531699,1.750224868,3.978333581,4.513153409,1.707233621,0.344827586,16.19567795,43.75433447,30.92569155,2.45,7.138539471,10.4148335,0,1.650963624,1.759,3.024,2.495,11.402,11.36471104,1,1.840277778,0.771388889,77.22,2.299,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0.197941957,-25.62696857,-6.747090716,3.083305017,-8.861081833,-15.25124795,-3.01660439,2.874095527,-9.894753365,-6.965430789,-0.302529246,0.101087393,-0.030382969,-0.437028969,-0.283171378,-0.435258215,-0.164991146,-0.082162161,0.868192034,1.08573072,1.400285236,1.260535468,0.989147766,1.561928563,1.076840826,0.810126962,1.453116732,1.638534861,0.849366935,0.981861213,1.37389031,-10.38966109,-5.183981247,-0.363245732,11.44423436,3.068482383,2.955280058,3.06082265,0.668685352,3.391587054,4.924230611,0.844239707,0.225001422,2.414696237,1.228477867,3.10847,0,0,0,0,0,0.517790764,1.776498168,-0.875433444,1.421641944,12.13423216,13.06887348,0,13.06887348,1.763950302,4.465945933,4.574054041,1.577419675,0.635399324,14.68404331,41.42277634,29.35264787,3,3.86695637,17.66685759,0,0,1.228,2.566,2.179,11.938,10.35640274,1,2.9375,1.319722222,64.35,2.272,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.172010987,-21.82274471,5.318098862,1.685238113,-11.03318745,-13.56309732,-6.717066052,3.619536447,-12.11681931,-9.474185181,-0.206128281,0.110034738,-0.196324146,-0.371120126,-0.045801079,-0.385497562,-0.091346026,-0.016409648,0.81763977,1.024363357,1.400290366,1.193330342,1.025850747,1.464529618,1.11031439,0.855870231,1.607654164,1.532331827,0.913085571,1.051401381,1.259687088,-6.736172697,-3.397643062,-0.420875945,11.29528274,3.041557877,2.937262961,3.045336114,0.728843772,3.39584796,4.972414981,0.844239707,0.265455691,2.414696237,1.228477867,2.28809,1,3.109400582,0.56665064,0,0,0.488033532,1.844277094,-0.361448105,0,12.2349266,0,0.56665064,12.75212963,1.846450302,4.48418372,4.63418372,1.7509775,0.687744375,12.65280519,40.53613151,28.73387356,3,3.86695637,17.66685759,0,0,1.68,2.755,2.284,12.668,8.935725158,1,2.9375,1.319722222,84.58,0.683,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.597637073,-19.45739417,2.020762569,6.573663866,-9.587002356,-16.02836795,-2.838927025,4.868620184,-9.194621509,-5.839928982,-0.1682857,0.298328088,-0.39890999,-0.161985118,0.029543246,-0.312705346,-0.143639515,0.011814726,0.88663262,1.123753979,1.428803487,1.269769651,0.84294511,1.469758039,1.069653716,0.907593981,1.540604557,1.698754446,0.818561395,1.10001857,1.343309955,-7.856234062,-9.739465754,-0.363279872,11.47635456,3.311181867,3.068275634,3.061850911,0.678285321,3.404191268,4.877186866,0.844239707,0.240749942,2.414696237,1.228477867,3.37777,0,0,0,0,0,0.505190009,1.831492556,0.788146802,1.488185154,12.18044272,0,0,12.81322688,1.867924068,4.465945933,4.574054041,1.577419675,0.635399324,16.9326193,42.54914464,30.47901617,3,3.86695637,17.66685759,0,0,1.264,2.69,2.382,12.75,10.35640274,1,2.9375,1.319722222,64.35,2.409,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.002012127,-17.27736253,-6.393969128,-0.390991868,11.03201491,0.759796863,-6.228372803,0.252848195,5.939646184,0.406960234,-0.39271789,-0.568693112,-0.220408606,0.272305928,-0.257619988,0.021792756,-0.238742295,-0.105319869,0.835582268,0.776560168,0.562581897,1.629305132,1.040270682,1.072541,0.909495076,0.91713162,0.613213981,1.72980441,1.04303699,0.602036559,1.56820299,-2.7496403,-3.487115404,-0.303526686,10.46573813,2.858013803,2.633958737,2.801005967,0.556045478,3.27774377,4.768931559,0.555119297,0.137066046,1.506546431,0.191638319,3.63437,3,5.789118028,0,0,0,0,0,0,0,10.7596245,13.15068093,0.651187131,13.15068093,1.872265684,3.987300876,4.452819531,1.887699124,0.547180469,16.63445853,44.47030243,29.71411356,2.56,8.456098635,6.187969147,0.471404521,0,1.131,2.338,2.398,13.227,16.79173776,3,1.381944444,0.517777778,70.91,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.244789007,-17.62545136,0.149243933,0.950990165,-11.4804781,-16.44319793,-3.276666752,1.618520206,-13.49853102,-12.3372101,-0.242620182,0.068816918,-0.152711548,-0.425072314,-0.295518268,-0.459380122,-0.1531826,-0.118724615,0.795777091,0.961848284,1.289694576,1.269182358,1.014925363,1.537749333,1.138607835,0.799802567,1.598245086,1.692993601,0.93003538,0.898017257,1.490236188,-5.786364285,-2.760266329,-0.42056426,11.30495253,3.039357076,2.924991652,3.04490295,0.742390377,3.389359435,5.005771442,0.844239707,0.28371248,2.414696237,1.228477867,2.07989,2,3.098416747,0.875003728,-0.488324595,0,0.444630755,1.943814131,-0.349850309,0,12.56154778,0,0.562848414,12.77455735,1.907283636,4.642084685,4.73732278,1.770723306,0.654994643,12.58688603,38.4744802,27.75727001,3,3.86695637,17.66685759,0,0,1.664,2.567,2.295,12.67,8.543013986,1,2.9375,1.319722222,87.74,1.29,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.576945598,-21.16812523,8.07120129,0.025311977,-9.841854406,-14.56868107,-6.337822654,3.540571772,-11.57067896,-10.19825158,-0.184543221,0.16168171,-0.41535999,-0.180127704,0.105461616,-0.422917254,-0.030338526,0.043347255,0.874290981,1.194308299,1.513322385,1.270610476,1.075997561,1.512646842,1.119127494,0.966225554,1.652628938,1.61197858,0.893979294,1.111681701,1.273590708,-4.765691482,-2.666931641,-0.363355192,11.28075307,3.041348011,2.8278149,3.044158722,0.718447735,3.392874379,4.923760605,0.808742016,0.26476819,2.48373183,1.251489732,3.16331,0,0,0,0,0,0.47976907,1.762590747,0.390836798,0,12.22384992,0,0,12.71783258,1.898746221,4.355539078,4.509385232,1.926288881,0.776016987,11.98642342,40.49963248,28.42559094,3.11,2.948159306,17.66685759,0,0,1.249,2.433,2.119,11.963,8.986588165,0,2.9375,1.236388889,64.35,1.815,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.508743518,8.129844321,2.616850742,-9.210445174,-12.26113766,-14.6711629,3.45178606,-4.801644047,-10.592803,-10.34541154,-0.107764698,-0.101850931,-0.153227526,-0.060208433,-0.044882455,-0.264775549,-0.143661675,-0.055778954,1.335913906,1.244139682,0.629103524,0.476477495,1.211988321,1.611850826,1.195980981,1.313528755,0.91545614,1.005724789,1.251751403,1.507886262,0.433001947,-1.595246118,-1.058739591,-0.390272218,10.74919772,2.750129472,2.724189219,2.792995694,0.312933585,3.22538024,4.350584334,0.408744833,0.150819301,1.086624085,0.298389402,3.7202,1,0,0.277578018,0.093468793,0,0.276874362,0,1.15749937,0,0,0,0.277578018,10.65567558,2.173982409,3.930021061,4.343289445,1.8465483,0.785993572,17.6281814,34.66451202,28.29767029,2.56,9.955586192,4.610539557,0,0.5,1.904,2.128,1.737,11.527,6.053595595,2,1.3125,0.552222222,37.53,3.473,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.045094303,-16.72992264,-7.440942668,1.481390923,-5.597720844,-13.43388358,-3.802253218,-0.162112167,-6.525439895,-8.867022005,-0.13086355,0.127543651,-0.250877509,0.067232093,0.098949641,-0.386565888,-0.093249008,0.034752128,0.858105254,1.125091151,1.451866342,1.219683928,0.978986478,1.440344801,1.074972745,0.81427355,1.431440112,1.555807251,0.902798573,1.039008137,1.396492168,-4.301808282,-6.627853067,-0.363277509,11.46898843,3.311486366,3.06835356,3.192235974,0.76031856,3.402172983,4.86497164,0.824310848,0.225632335,2.822944527,1.228477867,2.94837,0,0,0,0,0,0.522791093,1.260384069,-0.143951963,1.434674543,11.05936782,0,0,12.91432288,1.788378029,4.675923766,4.768947022,1.759613681,0.657317733,12.93562452,44.85938738,29.68885351,3.11,3.86695637,18.48131414,0,0,1.61,2.964,2.295,13.491,10.02460358,3,2.9375,1.486388889,90.65,1.675,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
-2.094622043,0.778200352,-0.889145409,-13.03952485,-14.11152014,-11.57337429,1.58068976,-7.27817035,-8.749248562,-9.041441196,-0.045146636,-0.033254944,0.008090505,-0.078050544,-0.07057816,-0.208868687,-0.129776995,-0.087713027,1.404372068,1.225930846,0.941031009,0.652913715,1.511933277,1.109283509,1.124952742,1.369094435,1.083538357,0.801942233,1.076798427,1.520036252,0.490212823,-1.754136459,-1.093344546,-0.391510127,10.78326031,2.759524075,2.750129472,2.792995694,0.376056437,3.289730228,4.340446241,0.380274166,0.142685403,1.064235114,0.354350843,3.66549,1,0.21454706,0.275965294,0.174032187,0,0.272432091,0,1.173505326,0,0,0,0.275965294,10.61551146,2.17823781,3.987163918,4.343289445,1.789405442,0.785993572,17.6281814,33.59161499,28.11885412,2.56,9.84408631,4.832409738,0,0.5,1.904,2.128,1.737,11.527,6.177679905,2,1.381944444,0.527777778,37.53,3.088,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.424372845,19.86888211,11.73325392,-17.31268407,-1.215076916,6.71192761,-1.550886378,2.301972377,-1.425307063,-10.90675542,-0.190793616,-0.265246714,-0.047852411,-0.037398579,-0.069704258,0.03449255,0.161571655,-0.27163513,1.341393388,0.862094899,0.761543858,0.745849277,1.144474196,1.528082369,1.19801395,1.128320911,0.902958084,1.119287299,1.302001728,0.815343989,1.454215261,-2.093784053,-1.237111975,-0.347975158,10.68461252,3.209704672,2.972805021,2.85939969,0.462369888,3.243531013,4.234280716,0.508115674,0.263213567,1.160460158,0.253933894,4.053,2,2.655210657,0,1.938603417,0,0.249056516,0,1.155066872,0,0,0,0.490023494,3.718302469,2.344789173,4.225480557,4.593400349,1.715956598,0.576524653,27.41242613,37.365833,31.21888196,2.45,7.48240812,5.35114755,0,0,0.722,1.706,2.139,10.713,5.502217692,3,1.125,0.396111111,40.71,4.136,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.821677366,-18.73627329,19.16989035,0.485790285,-0.139252215,-33.09765,-3.644829819,11.70129358,-3.255818229,-13.2682859,-0.169527088,-0.04257901,0.114993465,0.126510692,-0.1660046,-0.191404314,-0.299375887,-0.095705245,0.787928503,0.738828966,0.60979337,1.584293596,1.120387525,2.087670711,1.266923199,1.306072283,0.718015844,1.564076085,1.497702845,0.887426186,1.368510484,-8.328084527,-0.266239921,-0.291313033,12.32023128,3.162979134,2.976704358,3.062974113,0.76031856,3.480725943,5.081977503,0.531153872,0.217870793,3.412738287,0.744224177,2.18279,1,1.133322618,0,0,0,0.425566539,1.440588729,0.584056017,0,12.12017584,0,0.489008561,12.12017584,2.258899072,4.289882797,4.570609017,1.856417901,0.786942988,29.34740534,39.18507524,33.04948661,2.12,4.622008703,3.532775529,0,0.755928946,0.886,2.196,2.239,11.055,5.375581348,2,2.75,0.983055556,77.68,2.185,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
